timestamp,symbol,address,source,market_cap_usd,price_usd,liquidity_usd,volume_24h_usd,price_change_24h_pct,created_age_hours,score,risk_score,risk_label,mint_authority_renounced,freeze_authority_renounced,lp_locked_pct,holder_count,top10_holder_pct
2026-07-11T06:04:09.231309+00:00,SMOLE,7Hn6wAEgdjiz1Ca9eebxJo2G91uBKCmLkdShfnZupump,dexscreener-boosted,81453,0.00008145,22815.08,1252709.77,150,14.331202911105686,38.514,29,warn,True,True,100,1155,41.0
2026-07-11T06:04:09.231309+00:00,PROPHECY,Db3FyrbovdsJWXaCBvE24P31uheKQH58cfpqWsXcpump,dexscreener-boosted,92123,0.00009212,24088.3,803266.61,173,18.662139311116537,20.382,1,,True,True,100,7085,27.1
2026-07-11T06:04:09.231309+00:00,ピングー,DuTixhgFbpjcR2yUDWGVqKsSVzkwu8BjWrDYTCUypump,dexscreener-boosted,24358,0.00002435,12370.89,410340.62,-80.96,25.76728059672038,15.364,1,,True,True,100,644,48.6
2026-07-11T06:04:09.231309+00:00,FKB,HVK9N6tuuRNrAP2PjuZgnphpaqNhfEdVoMm2kGEHpump,dexscreener-boosted,5403,0.000005403,5452.31,103465.54,-83.33,10.606788469509548,14.783,12,warn,True,True,100,468,73.0
2026-07-11T06:04:09.231309+00:00,MOGJAK,4WEfSez2A5NqJt19mrVnPitEDNa4PRLANiqsbTWgpump,dexscreener-boosted,6408,0.000006407,5936.3,93239.85,-79.99,12.377438582424588,11.657,3,warn,True,True,100,116,73.6
2026-07-11T06:04:09.231309+00:00,CASHCAT,3grmULXrnQyN2A5LFStKFeSQsWvZjzNDsDVVLknFpump,dexscreener-boosted,860594,0.0008605,77488.05,3606225.47,158,37.460624136827256,10.219,43,danger,True,True,100,9251,68.6
2026-07-11T06:04:09.231309+00:00,RIBBIT,FrtbBAaSZksfh4oV46E7Pvb43QiiUmYLD3dcGS6gpump,dexscreener-boosted,69722,0.00006972,20374.45,358432.14,63.88,29.57141297688802,6.754,1,,True,True,100,2011,49.9
2026-07-11T06:04:09.231309+00:00,BatCat,HCkhfdDNF2dqMxxtL51AzgWU26MBNkUkEzGAHtqkpump,dexscreener-boosted,116456,0.0001164,26032.87,224285.4,95.84,37.61790915296766,1.863,1,,True,True,100,64342,43.0
2026-07-11T10:40:39.236438+00:00,SMOLE,7Hn6wAEgdjiz1Ca9eebxJo2G91uBKCmLkdShfnZupump,dexscreener-boosted,85631,0.00008563,23492.68,1292599.73,163,18.940125565388996,33.311,29,warn,True,True,100,1240,42.0
2026-07-11T10:40:39.236438+00:00,PROPHECY,Db3FyrbovdsJWXaCBvE24P31uheKQH58cfpqWsXcpump,dexscreener-boosted,116714,0.0001167,27439.17,965197.99,246,23.270938673773873,18.122,1,,True,True,100,8246,26.0
2026-07-11T10:40:39.236438+00:00,FKB,HVK9N6tuuRNrAP2PjuZgnphpaqNhfEdVoMm2kGEHpump,dexscreener-boosted,5051,0.000005050,5274.09,106208.04,-84.42,15.215748040974935,13.754,13,warn,True,True,100,477,72.9
2026-07-11T10:40:39.236438+00:00,MOGJAK,4WEfSez2A5NqJt19mrVnPitEDNa4PRLANiqsbTWgpump,dexscreener-boosted,9866,0.000009866,7368.31,99599.03,-69.19,16.986294454277886,8.734,1,,True,True,100,147,64.6
2026-07-11T10:40:39.236438+00:00,RIBBIT,FrtbBAaSZksfh4oV46E7Pvb43QiiUmYLD3dcGS6gpump,dexscreener-boosted,95562,0.00009556,23960.72,362885.43,118,34.18034346632216,4.36,1,,True,True,100,2382,47.8
2026-07-11T10:40:39.236438+00:00,BatCat,HCkhfdDNF2dqMxxtL51AzgWU26MBNkUkEzGAHtqkpump,dexscreener-boosted,262381,0.0002623,39197.56,256772.95,356,42.22675335951064,1.31,1,,True,True,100,66656,38.4
2026-07-11T14:36:51.141939+00:00,SMOLE,7Hn6wAEgdjiz1Ca9eebxJo2G91uBKCmLkdShfnZupump,dexscreener-boosted,23997,0.00002399,12543.28,1331214.2,-26.21,22.87765692796495,55.546,29,warn,True,True,100,1235,52.6
2026-07-11T14:36:51.141939+00:00,MOGJAK,4WEfSez2A5NqJt19mrVnPitEDNa4PRLANiqsbTWgpump,dexscreener-boosted,6414,0.000006413,5967.47,105798.35,-79.97,20.923864576212566,10.001,3,warn,True,True,100,151,74.3
2026-07-11T14:36:51.141939+00:00,RIBBIT,FrtbBAaSZksfh4oV46E7Pvb43QiiUmYLD3dcGS6gpump,dexscreener-boosted,90936,0.00009093,23528.4,369419.85,98.87,38.11780297003852,3.233,1,,True,True,100,2712,48.2
2026-07-11T14:36:51.141939+00:00,BatCat,HCkhfdDNF2dqMxxtL51AzgWU26MBNkUkEzGAHtqkpump,dexscreener-boosted,316124,0.0003161,43300.62,230374.78,179,46.164261207004124,1.064,1,,True,True,100,85536,37.8
2026-07-11T17:42:08.957559+00:00,SMOLE,7Hn6wAEgdjiz1Ca9eebxJo2G91uBKCmLkdShfnZupump,dexscreener-boosted,16656,0.00001665,10414.99,673004.22,-90.05,25.966468275349936,29.662,29,warn,True,True,100,1169,62.2
2026-07-11T17:42:08.957559+00:00,DEKA,63DZB7V9Q2aXx4Vs1wDKPsj9MdH1ywSHNSSgoDXcpump,dexscreener-boosted,5403,0.000005403,5524.42,157526.41,-83.44,2.654567488132053,26.938,11,warn,True,True,100,364,78.1
2026-07-11T17:42:08.957559+00:00,MOGJAK,4WEfSez2A5NqJt19mrVnPitEDNa4PRLANiqsbTWgpump,dexscreener-boosted,5292,0.000005292,5405.48,103191.67,-77.52,24.012632656724715,9.54,12,warn,True,True,100,149,77.6
2026-07-11T20:28:59.844802+00:00,LIZARD,7NTs9FPw7tP2Bfjcn8eAJZUr4ApG8n9ZbXkT7Adwpump,dexscreener-boosted,53017,0.00005301,19125.96,1539191.33,62.95,11.11685448554145,61.838,1,,True,True,100,1539,32.4
2026-07-11T20:28:59.844802+00:00,POINTLESS,D4pi5eJNqT5mCzQcxAGfMavgVYLspfYkAQKKvQ8Xpump,dexscreener-boosted,90158,0.00009016,24270.25,1076310.83,173,5.3852564611816405,39.372,79,danger,True,True,100,1640,31.9
2026-07-11T20:28:59.844802+00:00,DEKA,63DZB7V9Q2aXx4Vs1wDKPsj9MdH1ywSHNSSgoDXcpump,dexscreener-boosted,4693,0.000004693,5151.32,159636.7,-85.62,5.434016591796874,27.481,46,danger,True,True,100,295,88.0
2026-07-11T20:28:59.844802+00:00,SMOLE,7Hn6wAEgdjiz1Ca9eebxJo2G91uBKCmLkdShfnZupump,dexscreener-boosted,15470,0.00001547,10045.47,372833.54,-89.39,28.74592024339464,14.888,49,danger,True,True,100,1143,64.4
2026-07-11T20:28:59.844802+00:00,wifcash,F2q8tVCnykKggK9SeXMgUfyUqEawdi8tPd1JnRmrpump,dexscreener-boosted,104408,0.0001044,24467.14,262713.35,223,1.011873657904731,10.511,1,,True,True,100,796,36.2
2026-07-11T20:28:59.844802+00:00,FrogCat,5VMbcRosto1RT6GZHRucUZEM26XEoTYcmoSbNhq3pump,dexscreener-boosted,84531,0.00008453,21944.25,173403.84,146,1.2048298032633462,7.704,1,,True,True,100,3025,28.9
2026-07-11T23:37:39.681301+00:00,wifcash,F2q8tVCnykKggK9SeXMgUfyUqEawdi8tPd1JnRmrpump,dexscreener-boosted,9227,0.000009228,7238.79,324549.63,-71.48,4.155373052775065,40.953,1,,True,True,100,877,55.8
2026-07-11T23:37:39.681301+00:00,POINTLESS,D4pi5eJNqT5mCzQcxAGfMavgVYLspfYkAQKKvQ8Xpump,dexscreener-boosted,106135,0.0001061,26256.39,1142916.8,221,8.528735652126736,35.795,79,danger,True,True,100,1744,30.7
2026-07-11T23:37:39.681301+00:00,HIGHCAP,DxZZwaGcMmfokVPUg6aNMRwjuF1znwGJka1aPgtupump,dexscreener-boosted,5942,0.000005942,5694.36,183340.58,-81.68,3.442219273885091,29.888,46,danger,True,True,100,285,73.9
2026-07-11T23:37:39.681301+00:00,topless,3DM6aBopHk1LgePEN9Ww18CFDRPb6tRXDbAV1VWypump,dexscreener-boosted,7473,0.000007561,6461.81,114893.18,-76.5,3.1503933197021485,16.613,80,danger,True,True,100,121,98.9
2026-07-11T23:37:39.681301+00:00,trade,CR9jFW7ZjFUvNLRXB1Ku3BovcR5462cYyUC1Mq3tpump,dexscreener-boosted,22225,0.00002245,11163.63,127684.26,-30.57,0.5798264565700955,11.299,80,danger,True,True,100,498,45.4
2026-07-11T23:37:39.681301+00:00,FrogCat,5VMbcRosto1RT6GZHRucUZEM26XEoTYcmoSbNhq3pump,dexscreener-boosted,104527,0.0001045,24384.08,264329.37,205,4.348209992133246,9.858,1,,True,True,100,6393,27.9
2026-07-11T23:37:39.681301+00:00,RIBBIT,FrtbBAaSZksfh4oV46E7Pvb43QiiUmYLD3dcGS6gpump,dexscreener-boosted,143278,0.0001432,29335.64,202338.35,-5.53,47.129630532023114,1.379,1,,True,True,100,2754,51.4
2026-07-11T23:37:39.681301+00:00,STABLECAT,87eGzAd8HBwRwVZnk8meqo5kDEMB5B9SQ54v5VMupump,dexscreener-boosted,153913,0.0001539,129043.25,135813.73,301,2.7576635222710504,0.992,24,warn,True,True,100,3502,98.6
