timestamp,symbol,address,source,market_cap_usd,price_usd,liquidity_usd,volume_24h_usd,price_change_24h_pct,created_age_hours,score,risk_score,risk_label,mint_authority_renounced,freeze_authority_renounced,lp_locked_pct,holder_count,top10_holder_pct
2026-08-05T00:17:44.610362+00:00,GOAT,Bo9iKn4y3p89YjX1K81rAiLqUsh1r84M8Xo111yTpump,dexscreener-boosted,11508,0.00001169,7091.93,1246511.23,-62.85,8.323994450615777,145.284,29,warn,True,True,100,4408,54.6
2026-08-05T00:17:44.610362+00:00,TikTok,89RAitwPJBEfLK4Gcg5iv7AjFABHWNvoD5rkvRkvpump,dexscreener-boosted,666290,0.0006888,84393.77,16631170.42,2211,20.955856202663846,111.031,1,,True,True,100,21622,24.0
2026-08-05T00:17:44.610362+00:00,KATE,CdB1d5hhSs4SfnLKaZA3db6g2d1mR9AgwL8wcF1Tpump,dexscreener-boosted,43366,0.00004449,16239.59,2355014.59,45.33,22.692812231174045,76.458,53,danger,True,True,100,5589,45.5
2026-08-05T00:17:44.610362+00:00,100x,25g5Ay42aip4BZN8KWWA79jiY2VYykuMg4qdBDsapump,dexscreener-boosted,34043,0.00003559,12797.97,562591.74,4.58,4.641668266126844,39.709,1,,True,True,100,2466,42.1
2026-08-05T00:17:44.610362+00:00,Instagram ,Ef4E8vBoosFWhxXWqRHQAsXiuuAbocrN9PnpgHNrpump,dexscreener-boosted,508170,0.0005359,57655.43,2451411.67,1687,8.388066815863716,35.088,1,,True,True,100,6647,34.0
2026-08-05T00:17:44.610362+00:00,KIDNEY,AZq7qpBH9ybTe45ydz9bQmmaTBU46r5pRPsibNJipump,dexscreener-boosted,24176,0.00002501,10585.44,388252.97,-18.58,9.39150528523763,29.502,1,,True,True,100,651,36.0
2026-08-05T00:17:44.610362+00:00,CORNCAT,zh1t3y7gr9dxoW46qo7grVTaHaLrvGDvQMRu1FYpump,dexscreener-boosted,823417,0.0008262,70397.64,1978335.24,556,2.055441047837999,26.899,1,,True,True,100,1339,12.8
2026-08-05T00:17:44.610362+00:00,X,GfGAWAp7fdmiaCEK9fqWQXwJ342wN9eY4NMqeN2Fpump,dexscreener-boosted,292555,0.0003025,41782.38,970912.7,893,2.6559082087537975,21.952,1,,True,True,100,3020,22.5
2026-08-05T00:17:44.610362+00:00,V713,DDVhKspGKyjVH7c5XYBB4bQrAxCBoTxSoCpBXUcapump,dexscreener-boosted,208519,0.0002107,33159.32,621867.76,498,7.368473595648871,15.875,45,warn,True,True,100,1330,65.7
2026-08-05T00:17:44.610362+00:00,merv,3spGNmo9SKtiHrUeXAjchoqUBNgGvRBdDpgcH7mSpump,dexscreener-boosted,89242,0.00009167,21801.81,547175.92,88.41,24.78202997633192,12.14,1,,True,True,100,3486,26.7
2026-08-05T00:17:44.610362+00:00,OMOJI,7WmG1z9ysDhAWY7vCGkbhAG3zCaVUzzZrEAUj1hjpump,dexscreener-boosted,23067,0.00002408,9924.58,62355.73,-19.05,3.8222669377983944,5.783,1,,True,True,100,1132,42.4
2026-08-05T00:17:44.610362+00:00,CAITE,AgijpCyfkbj1Z9mDmmnrq9yZQVWLtxQoEK3rQHRapump,dexscreener-boosted,82445,0.00008561,20015.05,135751.49,143,18.66148409023709,4.146,1,,True,True,100,366,26.4
2026-08-05T00:17:44.610362+00:00,TNOS,39mMc6g5Vc6GsYiNhkKiqwngnYTjyaVL4DZvGWjVpump,pump.fun+dexscreener,11748140,0.01175,247969.8,1005660.5,38225,6.292675060153537,3.524,32,warn,True,True,100,2060,3.6
2026-08-05T00:17:44.610362+00:00,PEPARK,6x4G1SqbPTWkqmZ4VAWVgoZ1jmA7TqJUSHnKyqsHpump,dexscreener-boosted,38129,0.00003941,13071.47,52418.96,30.95,22.811869138115778,2.104,40,warn,True,True,100,1603,83.2
2026-08-05T00:17:44.610362+00:00,SAOF,FnDxikf7zZj4zfjf7yMoiwV3LhN4vUzuZuUcE99pump,pump.fun+dexscreener,242299001,0.2423,1123059.33,1261802.21,792851,16.59924208638509,0.735,54,warn,True,True,100,5163,0.7
2026-08-05T00:17:44.610362+00:00,TNOS,iEcDAF6phozvJmkmW5v53y84mBE5USLhhgbPEgepump,pump.fun+dexscreener,112981263,0.1129,765525.38,575051.27,366849,2.3484576336669925,0.714,53,warn,True,True,100,2049,2.8
2026-08-05T00:17:44.610362+00:00,CATE,FsMn9MxKaXAkPWZWzZ7zhbtvq91jWkajbC89z9sspump,pump.fun+dexscreener,27443273,0.02744,376311.25,236397.84,89343,0.4473925351291233,0.622,32,warn,True,True,100,2702,7.7
2026-08-05T00:17:44.610362+00:00,TNOS,7d8wdca4iNBgRtVpbkX3es7SbYPkfc9qvzWe9x3Xpump,pump.fun+dexscreener,54489901,0.05449,531029.48,352195.13,176928,3.838867758856879,0.61,32,warn,True,True,100,6340,10.5
2026-08-05T00:17:44.610362+00:00,AORP,y2wKiaKv2yGn6YUwY5ueT2CuVdVQ9zD5sfBWm96pump,pump.fun+dexscreener,11400510,0.01140,242448.54,285792.35,37240,23.858008990749784,0.593,33,warn,True,True,100,1026,4.3
2026-08-05T00:17:44.610362+00:00,TNOS,rr66t6VRmp3gQEomdd1Px3FQY1PgJd248k2pf5dpump,pump.fun+dexscreener,67087177,0.06708,589219.89,353094.94,217587,1.7065883203125,0.578,53,warn,True,True,100,2902,2.7
2026-08-05T00:17:44.610362+00:00,TNOS,JyF6qZUKk4zjvngaL8RnwakLgjuUcsopYLVcYnJpump,pump.fun+dexscreener,83327065,0.08332,656838.39,361858.38,269944,1.0070786185709635,0.539,,,,,,,
2026-08-05T00:17:44.610362+00:00,TNOS,AcVRBzVXQJMpdcb54zVsa47HjgG7bm3AcsUWggxvpump,pump.fun+dexscreener,123354139,0.1233,799578.18,424878.53,400485,2.3937252939860025,0.505,,,,,,,
2026-08-05T00:17:44.610362+00:00,SAOF,SgSssD5DxPGLQ5NSspnod9TB6MBaLCRNpeoG3FRpump,pump.fun+dexscreener,11947821,0.01194,247814.66,126470.07,38714,1.3193252795410155,0.496,,,,,,,
2026-08-05T00:17:44.610362+00:00,RISE,4yPWs6hNCxFGEgHnp4iiBHvsfASj36cNCTiTz5A6pump,pump.fun+dexscreener,9164902,0.009167,216961.56,110089.21,29674,2.5461583165825736,0.48,,,,,,,
2026-08-05T00:17:44.610362+00:00,USOP,7TWv9hvYCZDA5maQaW7yipLMt9f11tAKsdbyEQYbpump,pump.fun+dexscreener,29289793,0.02929,388919.09,265696.87,95941,17.10293316514757,0.44,,,,,,,
2026-08-05T00:17:44.610362+00:00,AORP,gUwoAMcPmpWoT2Aq18LmtpCyuUu5KKCWAiJcbVrpump,pump.fun+dexscreener,39319643,0.03932,450692.61,227860.1,127624,6.711710831027561,0.435,,,,,,,
2026-08-05T00:17:44.610362+00:00,USUR,CSz6rtEomtRiYDF7x37gTTvXGs2nD682obCW5oh7pump,pump.fun+dexscreener,57726198,0.05772,546262.08,277231.95,188048,9.027716198187933,0.412,,,,,,,
