timestamp,symbol,address,source,market_cap_usd,price_usd,liquidity_usd,volume_24h_usd,price_change_24h_pct,created_age_hours,score,risk_score,risk_label,mint_authority_renounced,freeze_authority_renounced,lp_locked_pct,holder_count,top10_holder_pct
2026-09-26T00:56:35.114887+00:00,Shurikane,EXXR9Wt3mjxbjmzhPVj7EcA3zfxZd9uk1WhMioeipump,dexscreener-boosted,4604,0.000004742,5111.66,3000358.48,-92.3,22.540921660834417,311.324,26,warn,True,True,100,941,93.5
2026-09-26T00:56:35.114887+00:00,BLUEPRINT,GgsSaetRZNCuP9HEWjbojtVWByRWFxpr93S1wtGFpump,dexscreener-boosted,113314,0.0001176,34282.1,4420645.46,134,7.682185077582465,108.311,53,danger,True,True,100,9159,31.3
2026-09-26T00:56:35.114887+00:00,GHOSTGUY,EGRv76STtVdNNwKdyMkQLQquYggcMuToXy92qS9pump,dexscreener-boosted,18153,0.00001891,11118.44,689232.14,-62.45,4.1334523446316185,56.652,1,,True,True,100,2654,54.2
2026-09-26T00:56:35.114887+00:00,BRAIN,3znS89gifim2Hhhu8wjb2PfSgaCDdma187D5NMkDpump,dexscreener-boosted,114989,0.0001173,35065.05,2676719.48,-70.02,24.864320753580728,36.793,1,,True,True,100,9263,35.3
2026-09-26T00:56:35.114887+00:00,GROKBOOK,2yyQGySj9G17M8G8maRTmahcnf6MxkdJYe5SdyRapump,dexscreener-boosted,62847,0.00006450,24626.34,1061571.63,19.58,8.848049273206923,35.161,1,,True,True,100,2103,42.6
2026-09-26T00:56:35.114887+00:00,MINT,7pax2o5X7aWSCYm3xfAeMvhB7aXdzdWzuA6yycuAoeoZ,dexscreener-boosted,147769,0.0001546,35746.15,709749.86,213,1.9769485020616318,19.038,1,,True,True,100,2493,33.0
2026-09-26T00:56:35.114887+00:00,SJP,bGpXrniA1kzqubTCCexxR4Zh4Hrx8eoYY1Sqtt3pump,dexscreener-boosted,325603,0.0003304,52476.82,555357.15,312,2.754342625596788,9.976,1,,True,True,100,5431,13.5
2026-09-26T00:56:35.114887+00:00,DOGRILLA,CyKDftwgNsifHhno7o2Ypz35238LYK4wrJruWq3Npump,dexscreener-boosted,95372,0.00009813,27124.9,179881.58,94.27,8.146876113959419,5.506,1,,True,True,100,921,36.4
2026-09-26T00:56:35.114887+00:00,ARENA,4G5YDqDvwgwSS3nLPDGDpGuetbG7rZYzNSBb1U4Tqbzi,dexscreener-boosted,536442,0.0005408,69173.66,725729.47,64.78,26.180942130398222,4.769,1,,True,True,100,6065,22.0
2026-09-26T00:56:35.114887+00:00,SANTA,8nyjtmqQnEdDGCqMEipTi5KUUVZnCjcqpMoFdEdupump,pump.fun+dexscreener,31095027,0.03109,515031.46,601751.26,61921,12.154535544637044,0.873,33,warn,True,True,100,2841,5.6
2026-09-26T00:56:35.114887+00:00,OURA,8i8eqebtRmdAmySqDjqoR9WKpLBp2RHZFbjsbVT7pump,pump.fun+dexscreener,23641453,0.02364,448341.47,351904.07,46787,7.584375443929036,0.661,33,warn,True,True,100,3038,7.3
2026-09-26T00:56:35.114887+00:00,WSOS,8TC93eg35bVJShh7CAcoXNhDCKWnmsdLN39z9Ywkpump,pump.fun+dexscreener,34930605,0.03493,545186.14,353019.89,68933,2.376050529378255,0.615,34,warn,True,True,100,2183,10.0
2026-09-26T00:56:35.114887+00:00,AROS,DsJDVBeNnUYvsJEaLyhNm6xrULzVDzuAPCVCHKRCpump,pump.fun+dexscreener,988412612,0.9884,2910673.73,1792428.76,1950096,0.59370755988227,0.608,54,warn,True,True,100,2635,0.8
